date_index	rsrp	rsrq	wbcqi	macStats_phr	dlCqiReport_sfnSn	macStats_totalBytesSdusDl	macStats_totalTbsUl	macStats_mcs1Ul	macStats_totalPduDl	macStats_totalBytesSdusUl	macStats_tbsDl	macStats_totalPrbUl	macStats_macSdusDl_sduLength	macStats_macSdusDl_lcid	macStats_prbUl	macStats_totalPduUl	macStats_mcs1Dl	macStats_mcs2Dl	macStats_prbDl	macStats_totalPrbDl	macStats_prbRetxDl	macStats_totalTbsDl	ulCqiReport_sfnSn	pdcpStats_pktRx	pdcpStats_pktRxW	pdcpStats_pktRxAiatW	pdcpStats_pktRxOo	pdcpStats_pktRxBytesW	pdcpStats_pktRxSn	pdcpStats_pktTxBytesW	pdcpStats_pktTxSn	pdcpStats_pktTxBytes	pdcpStats_pktRxAiat	pdcpStats_pktRxBytes	pdcpStats_pktTx	pdcpStats_pktTxW	pdcpStats_pktTxAiatW	pdcpStats_sfn	pdcpStats_pktTxAiat	rnti	quality
4978	-103	-3	14	34	6822	6601	656527	10	1176	2219124	7	31285	2	1	0	10361	27	0	3	3583	0	12556	6822	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1161383	1039956	20457	0
4977	-103	-3	12	33	6742	6601	656401	10	1176	2218998	7	31279	2	1	0	10359	23	0	3	3583	0	12556	6742	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1161333	1039956	20457	0
4976	-103	-3	12	34	6662	6601	656338	10	1176	2218872	7	31276	2	1	0	10357	23	0	3	3583	0	12556	6662	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1161283	1039956	20457	0
4975	-102	-2	12	35	6582	6599	656149	10	1175	2218746	7	31267	2	1	0	10355	23	0	3	3580	0	12549	6582	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1161233	1039956	20457	0
4974	-102	-2	15	36	6422	6599	655960	10	1175	2218557	7	31258	2	1	0	10352	28	0	3	3580	0	12549	6422	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1161133	1039956	20457	0
4973	-102	-2	15	36	6342	6599	655834	10	1175	2218431	7	31252	2	1	0	10350	28	0	3	3580	0	12549	6342	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1161083	1039956	20457	0
4972	-102	-2	15	35	6262	6599	655708	10	1175	2218305	7	31246	2	1	0	10348	28	0	3	3580	0	12549	6262	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1161033	1039956	20457	0
4971	-101	-3	15	35	6182	6597	655582	10	1174	2218179	7	31240	2	1	0	10346	28	0	3	3577	0	12542	6182	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160983	1039956	20457	0
4970	-101	-3	15	35	6102	6597	655456	10	1174	2218053	7	31234	2	1	0	10344	28	0	3	3577	0	12542	6102	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160933	1039956	20457	0
4969	-101	-3	15	36	6022	6597	655393	10	1174	2217927	7	31231	2	1	0	10342	28	0	3	3577	0	12542	6022	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160883	1039956	20457	0
4968	-101	-3	15	36	5942	6597	655267	10	1174	2217801	7	31225	2	1	0	10340	28	0	3	3577	0	12542	5942	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160833	1039956	20457	0
4967	-101	-3	15	36	5862	6597	655141	10	1174	2217738	7	31219	2	1	0	10339	28	0	3	3577	0	12542	5862	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160783	1039956	20457	0
4966	-102	-2	15	36	5782	6595	655015	10	1173	2217549	7	31213	2	1	0	10336	28	0	3	3574	0	12535	5782	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160733	1039956	20457	0
4965	-102	-2	15	37	5702	6595	654889	10	1173	2217486	7	31207	2	1	0	10335	28	0	3	3574	0	12535	5702	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160683	1039956	20457	0
4964	-102	-2	15	35	5542	6595	654637	10	1173	2217234	7	31195	2	1	0	10331	28	0	3	3574	0	12535	5542	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160583	1039956	20457	0
4963	-100	-2	15	32	5462	6593	654574	10	1172	2217108	7	31192	2	1	0	10329	28	0	3	3571	0	12528	5462	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160533	1039956	20457	0
4962	-100	-2	15	29	5382	6593	654385	10	1172	2216982	7	31183	2	1	0	10327	28	0	3	3571	0	12528	5382	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160483	1039956	20457	0
4961	-100	-2	15	27	5302	6593	654322	10	1172	2216856	7	31180	2	1	0	10325	28	0	3	3571	0	12528	5302	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160433	1039956	20457	0
4960	-100	-2	15	26	5222	6593	654196	10	1172	2216793	7	31174	2	1	0	10324	28	0	3	3571	0	12528	5222	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160383	1039956	20457	0
4959	-100	-2	15	24	5142	6593	654070	10	1172	2216667	7	31168	2	1	0	10322	28	0	3	3571	0	12528	5142	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160333	1039956	20457	0
4958	-99	-2	15	22	5062	6591	653944	10	1171	2216541	7	31162	2	1	0	10320	28	0	3	3568	0	12521	5062	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160283	1039956	20457	0
4957	-99	-2	15	23	4982	6591	653818	10	1171	2216415	7	31156	2	1	0	10318	28	0	3	3568	0	12521	4982	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160233	1039956	20457	0
4956	-99	-2	15	23	4902	6591	653692	10	1171	2216289	7	31150	2	1	0	10316	28	0	3	3568	0	12521	4902	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160183	1039956	20457	0
4955	-99	-2	15	22	4822	6591	653566	10	1171	2216163	7	31144	2	1	0	10314	28	0	3	3568	0	12521	4822	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160133	1039956	20457	0
4954	-99	-2	15	25	4662	6589	653314	10	1170	2215911	7	31132	2	1	0	10310	28	0	3	3565	0	12514	4662	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1160033	1039956	20457	0
4953	-99	-2	15	27	4582	6589	653251	10	1170	2215785	7	31129	2	1	0	10308	28	0	3	3565	0	12514	4582	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159983	1039956	20457	0
4952	-99	-2	15	28	4502	6589	653125	10	1170	2215722	7	31123	2	1	0	10307	28	0	3	3565	0	12514	4502	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159933	1039956	20457	0
4951	-99	-2	15	29	4422	6589	652999	10	1170	2215596	7	31117	2	1	0	10305	28	0	3	3565	0	12514	4422	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159883	1039956	20457	0
4950	-99	-2	15	31	4342	6589	652873	10	1170	2215470	7	31111	2	1	0	10303	28	0	3	3565	0	12514	4342	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159833	1039956	20457	0
4949	-99	-2	15	32	4262	6587	652747	10	1169	2215344	7	31105	2	1	0	10301	28	0	3	3562	0	12507	4262	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159783	1039956	20457	0
4948	-99	-2	15	34	4182	6587	652621	10	1169	2215218	7	31099	2	1	0	10299	28	0	3	3562	0	12507	4182	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159733	1039956	20457	0
4947	-99	-2	15	35	4102	6587	652558	10	1169	2215092	7	31096	2	1	0	10297	28	0	3	3562	0	12507	4102	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159683	1039956	20457	0
4946	-99	-2	15	35	4022	6587	652432	10	1169	2214966	7	31090	2	1	0	10295	28	0	3	3562	0	12507	4022	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159633	1039956	20457	0
4945	-99	-2	15	34	3942	6587	652306	10	1169	2214903	7	31084	2	1	0	10294	28	0	3	3562	0	12507	3942	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159583	1039956	20457	0
4944	-99	-2	15	31	3782	6585	652054	10	1168	2214651	7	31072	2	1	0	10290	28	0	3	3559	0	12500	3782	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159483	1039956	20457	0
4943	-99	-2	15	28	3702	6585	651928	10	1168	2214525	7	31066	2	1	0	10288	28	0	3	3559	0	12500	3702	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159433	1039956	20457	0
4942	-99	-2	15	26	3622	6585	651802	10	1168	2214399	7	31060	2	1	0	10286	28	0	3	3559	0	12500	3622	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159383	1039956	20457	0
4941	-97	-2	15	25	3542	6583	651739	10	1167	2214273	7	31057	2	1	0	10284	28	0	3	3556	0	12493	3542	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159333	1039956	20457	0
4940	-97	-2	15	25	3462	6583	651550	10	1167	2214147	7	31048	2	1	0	10282	28	0	3	3556	0	12493	3462	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159283	1039956	20457	0
4939	-97	-2	15	24	3382	6583	651487	10	1167	2214021	7	31045	2	1	0	10280	28	0	3	3556	0	12493	3382	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159233	1039956	20457	0
4938	-97	-2	15	24	3302	6583	651361	10	1167	2213958	7	31039	2	1	0	10279	28	0	3	3556	0	12493	3302	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159183	1039956	20457	0
4937	-97	-2	15	24	3222	6583	651235	10	1167	2213832	7	31033	2	1	0	10277	28	0	3	3556	0	12493	3222	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159133	1039956	20457	0
4936	-98	-2	15	27	3142	6581	651109	10	1166	2213706	7	31027	2	1	0	10275	28	0	3	3553	0	12486	3142	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159083	1039956	20457	0
4935	-98	-2	15	28	3062	6581	650983	10	1166	2213580	7	31021	2	1	0	10273	28	0	3	3553	0	12486	3062	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1159033	1039956	20457	0
4934	-98	-2	15	28	2902	6581	650731	10	1166	2213328	7	31009	2	1	0	10269	28	0	3	3553	0	12486	2902	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158933	1039956	20457	0
4933	-98	-2	15	28	2822	6581	650668	10	1166	2213202	7	31006	2	1	0	10267	28	0	3	3553	0	12486	2822	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158883	1039956	20457	0
4932	-98	-3	15	30	2742	6579	650479	10	1165	2213076	7	30997	2	1	0	10265	28	0	3	3550	0	12479	2742	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158833	1039956	20457	0
4931	-98	-3	15	30	2662	6579	650416	10	1165	2212950	7	30994	2	1	0	10263	28	0	3	3550	0	12479	2662	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158783	1039956	20457	0
4930	-98	-3	15	31	2582	6579	650290	10	1165	2212887	7	30988	2	1	0	10262	28	0	3	3550	0	12479	2582	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158733	1039956	20457	0
4929	-98	-3	15	32	2502	6579	650164	10	1165	2212761	7	30982	2	1	0	10260	28	0	3	3550	0	12479	2502	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158683	1039956	20457	0
4928	-98	-3	15	34	2422	6579	650038	10	1165	2212635	7	30976	2	1	0	10258	28	0	3	3550	0	12479	2422	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158633	1039956	20457	0
4927	-103	-3	15	34	2342	6577	649912	10	1164	2212509	7	30970	2	1	0	10256	28	0	3	3547	0	12472	2342	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158583	1039956	20457	0
4926	-103	-3	15	34	2262	6577	649786	10	1164	2212383	7	30964	2	1	0	10254	28	0	3	3547	0	12472	2262	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158533	1039956	20457	0
4925	-103	-3	15	32	2182	6577	649723	10	1164	2212257	7	30961	2	1	0	10252	28	0	3	3547	0	12472	2182	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158483	1039956	20457	0
4924	-103	-3	15	31	2022	6577	649471	10	1164	2212068	7	30949	2	1	0	10249	28	0	3	3547	0	12472	2022	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158383	1039956	20457	0
4923	-106	-3	15	30	1942	6575	649345	10	1163	2211879	7	30943	2	1	0	10246	28	0	3	3544	0	12465	1942	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158333	1039956	20457	0
4922	-106	-3	15	30	1862	6575	649219	10	1163	2211816	7	30937	2	1	0	10245	28	0	3	3544	0	12465	1862	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158283	1039956	20457	0
4921	-106	-3	14	28	1782	6575	649093	10	1163	2211690	7	30931	2	1	0	10243	27	0	3	3544	0	12465	1782	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158233	1039956	20457	0
4920	-106	-3	13	28	1702	6575	648967	10	1163	2211564	7	30925	2	1	0	10241	25	0	3	3544	0	12465	1702	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158183	1039956	20457	0
4919	-104	-3	12	28	1622	6573	648904	10	1162	2211438	7	30922	2	1	0	10239	23	0	3	3541	0	12458	1622	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158133	1039956	20457	0
4918	-104	-3	12	29	1542	6573	648715	10	1162	2211312	7	30913	2	1	0	10237	23	0	3	3541	0	12458	1542	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158083	1039956	20457	0
4917	-104	-3	13	29	1462	6573	648652	10	1162	2211186	7	30910	2	1	0	10235	25	0	3	3541	0	12458	1462	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1158033	1039956	20457	0
4916	-104	-3	15	29	1382	6573	648526	10	1162	2211123	7	30904	2	1	0	10234	28	0	3	3541	0	12458	1382	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157983	1039956	20457	0
4915	-104	-3	15	29	1302	6573	648400	10	1162	2210997	7	30898	2	1	0	10232	28	0	3	3541	0	12458	1302	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157933	1039956	20457	0
4914	-106	-5	15	29	1142	6571	648148	10	1161	2210745	7	30886	2	1	0	10228	28	0	3	3538	0	12451	1142	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157833	1039956	20457	0
4913	-106	-5	15	29	1062	6571	648022	10	1161	2210619	7	30880	2	1	0	10226	28	0	3	3538	0	12451	1062	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157783	1039956	20457	0
4912	-106	-5	14	31	982	6571	647896	10	1161	2210493	7	30874	2	1	0	10224	27	0	3	3538	0	12451	982	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157733	1039956	20457	0
4911	-106	-5	13	32	902	6571	647833	10	1161	2210367	7	30871	2	1	0	10222	25	0	3	3538	0	12451	902	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157683	1039956	20457	0
4910	-109	-5	13	32	822	6569	647644	10	1160	2210241	7	30862	2	1	0	10220	25	0	3	3535	0	12444	822	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157633	1039956	20457	0
4909	-109	-5	13	29	742	6569	647581	10	1160	2210115	7	30859	2	1	0	10218	25	0	3	3535	0	12444	742	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157583	1039956	20457	0
4908	-109	-5	13	27	662	6569	647455	10	1160	2210052	7	30853	2	1	0	10217	25	0	3	3535	0	12444	662	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157533	1039956	20457	0
4907	-109	-5	12	24	582	6569	647329	10	1160	2209926	7	30847	2	1	0	10215	23	0	3	3535	0	12444	582	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157483	1039956	20457	0
4906	-109	-5	11	20	502	6569	647203	10	1160	2209800	7	30841	2	1	0	10213	20	0	3	3535	0	12444	502	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157433	1039956	20457	0
4905	-105	-2	9	22	422	6567	647077	10	1159	2209674	7	30835	2	1	0	10211	16	0	3	3532	0	12437	422	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157383	1039956	20457	0
4904	-105	-2	12	25	262	6567	646888	10	1159	2209422	7	30826	2	1	0	10207	23	0	3	3532	0	12437	262	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157283	1039956	20457	0
4903	-105	-2	12	24	182	6567	646762	10	1159	2209296	7	30820	2	1	0	10205	23	0	3	3532	0	12437	182	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157233	1039956	20457	0
4902	-105	-2	12	22	102	6567	646636	10	1159	2209233	7	30814	2	1	0	10204	23	0	3	3532	0	12437	102	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157183	1039956	20457	0
4901	-102	-2	13	23	22	6565	646510	10	1158	2209044	7	30808	2	1	0	10201	25	0	3	3529	0	12430	22	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157133	1039956	20457	0
4900	-102	-2	15	22	16326	6565	646384	10	1158	2208981	7	30802	2	1	0	10200	28	0	3	3529	0	12430	16326	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157083	1039956	20457	0
4899	-102	-2	15	24	16246	6565	646258	10	1158	2208855	7	30796	2	1	0	10198	28	0	3	3529	0	12430	16246	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1157033	1039956	20457	0
4898	-102	-2	15	26	16166	6565	646132	10	1158	2208729	7	30790	2	1	0	10196	28	0	3	3529	0	12430	16166	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156983	1039956	20457	0
4897	-103	-2	15	28	16086	6563	646069	10	1157	2208603	7	30787	2	1	0	10194	28	0	3	3526	0	12423	16086	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156933	1039956	20457	0
4896	-103	-2	15	29	16006	6563	645880	10	1157	2208477	7	30778	2	1	0	10192	28	0	3	3526	0	12423	16006	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156883	1039956	20457	0
4895	-103	-2	15	29	15926	6563	645817	10	1157	2208351	7	30775	2	1	0	10190	28	0	3	3526	0	12423	15926	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156833	1039956	20457	0
4894	-103	-2	15	26	15766	6563	645565	10	1157	2208162	7	30763	2	1	0	10187	28	0	3	3526	0	12423	15766	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156733	1039956	20457	0
4893	-104	-2	15	24	15686	6561	645439	10	1156	2208036	7	30757	2	1	0	10185	28	0	3	3523	0	12416	15686	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156683	1039956	20457	0
4892	-104	-2	15	23	15606	6561	645313	10	1156	2207910	7	30751	2	1	0	10183	28	0	3	3523	0	12416	15606	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156633	1039956	20457	0
4891	-104	-2	15	24	15526	6561	645187	10	1156	2207784	7	30745	2	1	0	10181	28	0	3	3523	0	12416	15526	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156583	1039956	20457	0
4890	-104	-2	15	23	15446	6561	645061	10	1156	2207658	7	30739	2	1	0	10179	28	0	3	3523	0	12416	15446	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156533	1039956	20457	0
4889	-104	-2	15	26	15366	6561	644998	10	1156	2207532	7	30736	2	1	0	10177	28	0	3	3523	0	12416	15366	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156483	1039956	20457	0
4888	-105	-3	15	27	15286	6559	644809	10	1155	2207406	7	30727	2	1	0	10175	28	0	3	3520	0	12409	15286	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156433	1039956	20457	0
4887	-105	-3	15	28	15206	6559	644746	10	1155	2207280	7	30724	2	1	0	10173	28	0	3	3520	0	12409	15206	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156383	1039956	20457	0
4886	-105	-3	15	29	15126	6559	644620	10	1155	2207217	7	30718	2	1	0	10172	28	0	3	3520	0	12409	15126	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156333	1039956	20457	0
4885	-105	-3	15	31	15046	6559	644494	10	1155	2207091	7	30712	2	1	0	10170	28	0	3	3520	0	12409	15046	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156283	1039956	20457	0
4884	-103	-3	13	29	14886	6557	644242	10	1154	2206839	7	30700	2	1	0	10166	25	0	3	3517	0	12402	14886	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156183	1039956	20457	0
4883	-103	-3	13	28	14806	6557	644116	10	1154	2206713	7	30694	2	1	0	10164	25	0	3	3517	0	12402	14806	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156133	1039956	20457	0
4882	-103	-3	15	26	14726	6557	644053	10	1154	2206587	7	30691	2	1	0	10162	28	0	3	3517	0	12402	14726	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156083	1039956	20457	0
4881	-103	-3	15	27	14646	6557	643927	10	1154	2206461	7	30685	2	1	0	10160	28	0	3	3517	0	12402	14646	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1156033	1039956	20457	0
4880	-103	-3	15	26	14566	6557	643801	10	1154	2206398	7	30679	2	1	0	10159	28	0	3	3517	0	12402	14566	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155983	1039956	20457	0
4879	-98	-2	13	27	14486	6555	643675	10	1153	2206209	7	30673	2	1	0	10156	25	0	3	3514	0	12395	14486	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155933	1039956	20457	0
4878	-98	-2	13	26	14406	6555	643549	10	1153	2206146	7	30667	2	1	0	10155	25	0	3	3514	0	12395	14406	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155883	1039956	20457	0
4877	-98	-2	14	27	14326	6555	643423	10	1153	2206020	7	30661	2	1	0	10153	27	0	3	3514	0	12395	14326	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155833	1039956	20457	0
4876	-98	-2	15	25	14246	6555	643297	10	1153	2205894	7	30655	2	1	0	10151	28	0	3	3514	0	12395	14246	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155783	1039956	20457	0
4875	-100	-2	15	24	14166	6553	643234	10	1152	2205768	7	30652	2	1	0	10149	28	0	3	3511	0	12388	14166	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155733	1039956	20457	0
4874	-100	-2	15	24	14006	6553	642982	10	1152	2205516	7	30640	2	1	0	10145	28	0	3	3511	0	12388	14006	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155633	1039956	20457	0
4873	-100	-2	15	25	13926	6553	642856	10	1152	2205453	7	30634	2	1	0	10144	28	0	3	3511	0	12388	13926	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155583	1039956	20457	0
4872	-100	-2	15	26	13846	6553	642730	10	1152	2205327	7	30628	2	1	0	10142	28	0	3	3511	0	12388	13846	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155533	1039956	20457	0
4871	-107	-3	15	25	13766	6551	642604	10	1151	2205201	7	30622	2	1	0	10140	28	0	3	3508	0	12381	13766	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155483	1039956	20457	0
4870	-107	-3	15	23	13686	6551	642478	10	1151	2205075	7	30616	2	1	0	10138	28	0	3	3508	0	12381	13686	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155433	1039956	20457	0
4869	-107	-3	15	23	13606	6551	642352	10	1151	2204949	7	30610	2	1	0	10136	28	0	3	3508	0	12381	13606	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155383	1039956	20457	0
4868	-107	-3	15	24	13526	6551	642226	10	1151	2204823	7	30604	2	1	0	10134	28	0	3	3508	0	12381	13526	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155333	1039956	20457	0
4867	-107	-3	15	24	13446	6551	642163	10	1151	2204697	7	30601	2	1	0	10132	28	0	3	3508	0	12381	13446	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155283	1039956	20457	0
4866	-106	-3	13	24	13366	6549	641974	10	1150	2204571	7	30592	2	1	0	10130	25	0	3	3505	0	12374	13366	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155233	1039956	20457	0
4865	-106	-3	12	25	13286	6549	641911	10	1150	2204445	7	30589	2	1	0	10128	23	0	3	3505	0	12374	13286	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155183	1039956	20457	0
4864	-106	-3	12	24	13126	6549	641659	10	1150	2204256	7	30577	2	1	0	10125	23	0	3	3505	0	12374	13126	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155083	1039956	20457	0
4863	-106	-3	11	25	13046	6549	641533	10	1150	2204130	7	30571	2	1	0	10123	20	0	3	3505	0	12374	13046	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1155033	1039956	20457	0
4862	-102	-2	12	26	12966	6547	641407	10	1149	2204004	7	30565	2	1	0	10121	23	0	3	3502	0	12367	12966	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1154983	1039956	20457	0
4861	-102	-2	12	28	12886	6547	641281	10	1149	2203878	7	30559	2	1	0	10119	23	0	3	3502	0	12367	12886	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1154933	1039956	20457	0
4860	-102	-2	12	30	12806	6547	641218	10	1149	2203752	7	30556	2	1	0	10117	23	0	3	3502	0	12367	12806	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1154883	1039956	20457	0
4859	-102	-2	12	30	12726	6547	641092	10	1149	2203626	7	30550	2	1	0	10115	23	0	3	3502	0	12367	12726	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1154833	1039956	20457	0
4858	-102	-2	13	29	12646	6547	640966	10	1149	2203563	7	30544	2	1	0	10114	25	0	3	3502	0	12367	12646	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1154783	1039956	20457	0
4857	-100	-3	15	29	12566	6545	640840	10	1148	2203374	7	30538	2	1	0	10111	28	0	3	3499	0	12360	12566	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1154733	1039956	20457	0
4856	-100	-3	15	28	12486	6545	640714	10	1148	2203311	7	30532	2	1	0	10110	28	0	3	3499	0	12360	12486	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1154683	1039956	20457	0
4855	-100	-3	15	25	12326	6545	640462	10	1148	2203059	7	30520	2	1	0	10106	28	0	3	3499	0	12360	12326	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1154583	1039956	20457	0
4854	-103	-5	15	26	12246	6543	640399	10	1147	2202933	7	30517	2	1	0	10104	28	0	3	3496	0	12353	12246	1048	0	0	0	0	136	0	10	24558	1045636	63691	68	0	0	1154533	1039956	20457	0
