,date_index,rsrp,rsrq,wbcqi
6092,440,-110,-7,11
6093,439,-110,-7,10
6094,438,-110,-7,10
6095,437,-110,-7,10
6096,436,-109,-6,10
6097,435,-109,-6,9
6098,434,-109,-6,9
6099,433,-109,-6,10
6100,432,-110,-7,10
6101,431,-110,-7,9
6102,430,-110,-7,11
6103,429,-110,-7,10
6104,428,-110,-7,10
6105,427,-110,-7,10
6106,426,-110,-7,10
6107,425,-110,-7,9
6108,424,-109,-6,9
6109,423,-109,-6,9
6110,422,-109,-6,9
6111,421,-109,-6,10
6112,420,-109,-6,10
6113,419,-107,-5,11
6114,418,-107,-5,11
6115,417,-107,-5,10
6116,416,-107,-5,10
6117,415,-103,-5,11
6118,414,-103,-5,11
6119,413,-103,-5,12
6120,412,-103,-5,13
6121,411,-103,-5,13
6122,410,-104,-3,13
6123,409,-104,-3,13
6124,408,-104,-3,14
6125,407,-104,-3,14
6126,406,-105,-3,14
6127,405,-105,-3,13
6128,404,-105,-3,14
6129,403,-105,-3,14
6130,402,-107,-3,13
6131,401,-107,-3,13
6132,400,-107,-3,13
6133,399,-107,-3,13
6134,398,-107,-3,13
6135,397,-108,-3,13
6136,396,-108,-3,13
6137,395,-108,-3,13
6138,394,-108,-3,13
6139,393,-108,-3,12
6140,392,-108,-3,12
6141,391,-108,-3,12
6142,390,-108,-3,12
6143,389,-108,-3,12
6144,388,-107,-3,12
6145,387,-107,-3,12
6146,386,-107,-3,13
6147,385,-108,-4,13
6148,384,-108,-4,13
6149,383,-108,-4,12
6150,382,-108,-4,12
6151,381,-108,-4,12
6152,380,-106,-4,11
6153,379,-106,-4,11
6154,378,-106,-4,11
6155,377,-106,-4,11
6156,376,-102,-6,12
6157,375,-102,-6,11
6158,374,-102,-6,11
6159,373,-102,-6,11
6160,372,-102,-6,12
6161,371,-100,-7,12
6162,370,-100,-7,13
6163,369,-100,-7,15
6164,368,-100,-7,15
6165,367,-100,-7,15
6166,366,-99,-6,15
6167,365,-99,-6,15
6168,364,-99,-6,15
6169,363,-99,-6,15
6170,362,-99,-6,15
6171,361,-99,-6,15
6172,360,-99,-6,15
6173,359,-99,-6,15
6174,358,-102,-7,15
6175,357,-102,-7,15
6176,356,-102,-7,15
6177,355,-102,-7,15
6178,354,-103,-6,13
6179,353,-103,-6,12
6180,352,-103,-6,13
6181,351,-103,-6,13
6182,350,-103,-6,13
6183,349,-102,-6,13
6184,348,-102,-6,13
6185,347,-102,-6,12
6186,346,-102,-6,13
6187,345,-106,-6,13
6188,344,-106,-6,15
6189,343,-106,-6,15
6190,342,-106,-6,15
6191,341,-106,-4,13
6192,340,-106,-4,11
6193,339,-106,-4,9
6194,338,-106,-4,10
6195,337,-106,-4,10
6196,336,-106,-4,12
6197,335,-106,-4,12
6198,334,-106,-4,12
6199,333,-106,-4,12
6200,332,-108,-6,12
6201,331,-108,-6,13
6202,330,-108,-6,13
6203,329,-108,-6,13
6204,328,-108,-6,12
6205,327,-112,-7,12
6206,326,-112,-7,10
6207,325,-112,-7,9
6208,324,-112,-7,9
6209,323,-108,-7,9
6210,322,-108,-7,9
6211,321,-108,-7,8
6212,320,-108,-7,9
6213,319,-108,-6,10
6214,318,-108,-6,9
6215,317,-108,-6,10
6216,316,-108,-6,10
6217,315,-109,-5,10
6218,314,-109,-5,10
6219,313,-109,-5,11
6220,312,-109,-5,11
6221,311,-109,-5,11
6222,310,-108,-6,11
6223,309,-108,-6,10
6224,308,-108,-6,10
6225,307,-108,-6,10
6226,306,-107,-5,10
6227,305,-107,-5,10
6228,304,-107,-5,9
6229,303,-107,-5,10
6230,302,-107,-5,10
6231,301,-106,-5,11
6232,300,-106,-5,12
6233,299,-106,-5,12
6234,298,-106,-5,11
6235,297,-107,-6,10
6236,296,-107,-6,12
6237,295,-107,-6,12
6238,294,-107,-6,12
6239,293,-108,-6,11
6240,292,-108,-6,11
6241,291,-108,-6,10
6242,290,-108,-6,10
6243,289,-108,-6,10
6244,288,-108,-7,10
6245,287,-108,-7,10
6246,286,-108,-7,10
6247,285,-108,-7,9
6248,284,-106,-6,9
6249,283,-106,-6,10
6250,282,-106,-6,11
6251,281,-106,-6,11
6252,280,-106,-6,11
6253,279,-104,-6,12
6254,278,-104,-6,12
6255,277,-104,-6,12
6256,276,-104,-5,12
6257,275,-104,-5,12
6258,274,-104,-5,12
6259,273,-104,-5,12
6260,272,-104,-5,12
6261,271,-103,-4,12
6262,270,-103,-4,13
6263,269,-103,-4,12
6264,268,-103,-4,13
6265,267,-103,-5,13
6266,266,-103,-5,13
6267,265,-103,-5,13
6268,264,-103,-5,13
6269,263,-103,-5,13
6270,262,-103,-6,14
6271,261,-103,-6,14
6272,260,-103,-6,13
6273,259,-103,-6,13
6274,258,-103,-6,13
6275,257,-104,-5,13
6276,256,-104,-5,13
6277,255,-104,-5,15
6278,254,-107,-5,14
6279,253,-107,-5,13
6280,252,-107,-5,13
6281,251,-107,-5,13
6282,250,-107,-5,13
6283,249,-111,-5,13
6284,248,-111,-5,13
6285,247,-111,-5,11
6286,246,-111,-5,11
6287,245,-111,-4,10
6288,244,-111,-4,10
6289,243,-111,-4,10
6290,242,-111,-4,10
6291,241,-111,-4,10
6292,240,-111,-4,11
6293,239,-111,-4,11
6294,238,-111,-4,11
6295,237,-111,-4,11
6296,236,-112,-4,12
6297,235,-112,-4,11
6298,234,-112,-4,11
6299,233,-112,-4,11
6300,232,-110,-5,11
6301,231,-110,-5,10
6302,230,-110,-5,10
6303,229,-110,-5,9
6304,228,-107,-5,9
6305,227,-107,-5,9
6306,226,-107,-5,11
6307,225,-107,-5,11
6308,224,-107,-5,12
6309,223,-106,-4,11
6310,222,-106,-4,12
6311,221,-106,-4,12
6312,220,-106,-4,12
6313,219,-106,-4,12
6314,218,-106,-5,12
6315,217,-106,-5,12
6316,216,-106,-5,13
6317,215,-106,-5,13
6318,214,-106,-6,13
6319,213,-106,-6,13
6320,212,-106,-6,13
6321,211,-106,-6,12
6322,210,-106,-7,12
6323,209,-106,-7,12
6324,208,-106,-7,12
6325,207,-106,-7,12
6326,206,-106,-6,12
6327,205,-106,-6,12
6328,204,-106,-6,11
6329,203,-106,-6,11
6330,202,-106,-6,12
6331,201,-105,-6,11
6332,200,-105,-6,11
6333,199,-105,-6,11
6334,198,-105,-6,11
6335,197,-106,-7,11
6336,196,-106,-7,12
6337,195,-106,-7,13
6338,194,-106,-7,12
6339,193,-106,-7,11
6340,192,-107,-6,11
6341,191,-107,-6,12
6342,190,-107,-6,12
6343,189,-107,-6,12
6344,188,-104,-4,11
6345,187,-104,-4,11
6346,186,-104,-4,11
6347,185,-104,-4,11
6348,184,-102,-5,12
6349,183,-102,-5,12
6350,182,-102,-5,12
6351,181,-102,-5,13
6352,180,-102,-5,13
6353,179,-101,-6,13
6354,178,-101,-6,13
6355,177,-101,-6,13
6356,176,-101,-6,13
6357,175,-101,-7,13
6358,174,-101,-7,15
6359,173,-101,-7,15
6360,172,-101,-7,15
6361,171,-101,-7,15
6362,170,-101,-7,13
6363,169,-101,-7,13
6364,168,-101,-7,13
6365,167,-103,-7,13
6366,166,-103,-7,14
6367,165,-103,-7,13
6368,164,-103,-7,13
6369,163,-103,-7,13
6370,162,-104,-7,13
6371,161,-104,-7,13
6372,160,-104,-7,12
6373,159,-104,-7,12
6374,158,-104,-7,12
6375,157,-104,-7,12
6376,156,-104,-7,12
6377,155,-104,-7,12
6378,154,-104,-7,12
6379,153,-104,-6,12
6380,152,-104,-6,12
6381,151,-104,-6,12
6382,150,-104,-6,12
6383,149,-104,-6,12
6384,148,-106,-7,11
6385,147,-106,-7,11
6386,146,-106,-7,12
6387,145,-105,-6,10
6388,144,-105,-6,10
6389,143,-105,-6,9
6390,142,-105,-6,11
6391,141,-105,-6,11
6392,140,-104,-5,11
6393,139,-104,-5,12
6394,138,-104,-5,12
6395,137,-104,-5,12
6396,136,-105,-4,13
6397,135,-105,-4,12
6398,134,-105,-4,12
6399,133,-105,-4,12
6400,132,-105,-4,12
6401,131,-105,-4,13
6402,130,-105,-4,12
6403,129,-105,-4,12
6404,128,-105,-4,12
6405,127,-104,-5,12
6406,126,-104,-5,12
6407,125,-104,-5,12
6408,124,-104,-5,12
6409,123,-104,-5,11
6410,122,-104,-5,12
6411,121,-104,-5,12
6412,120,-104,-5,11
6413,119,-105,-5,13
6414,118,-105,-5,13
6415,117,-105,-5,13
6416,116,-105,-5,13
6417,115,-105,-5,13
6418,114,-104,-5,12
6419,113,-104,-5,11
6420,112,-104,-5,12
6421,111,-104,-5,12
6422,110,-104,-5,13
6423,109,-105,-6,13
6424,108,-105,-6,12
6425,107,-105,-6,12
6426,106,-105,-6,12
6427,105,-105,-7,12
6428,104,-105,-7,12
6429,103,-105,-7,10
6430,102,-105,-7,11
6431,101,-105,-7,12
6432,100,-105,-7,12
6433,99,-105,-7,12
6434,98,-105,-7,12
6435,97,-106,-7,11
6436,96,-106,-7,11
6437,95,-106,-7,12
6438,94,-106,-7,10
6439,93,-106,-7,12
6440,92,-107,-7,12
6441,91,-107,-7,11
6442,90,-107,-7,11
6443,89,-107,-7,11
6444,88,-106,-7,10
6445,87,-106,-7,10
6446,86,-106,-7,10
6447,85,-106,-7,10
6448,84,-106,-7,9
6449,83,-105,-7,10
6450,82,-105,-7,10
6451,81,-105,-7,11
6452,80,-105,-7,12
6453,79,-106,-7,12
6454,78,-106,-7,12
6455,77,-106,-7,12
6456,76,-106,-7,12
6457,75,-107,-7,12
6458,74,-107,-7,12
6459,73,-107,-7,10
6460,72,-107,-7,11
6461,71,-107,-7,9
6462,70,-107,-7,10
6463,69,-107,-7,10
6464,68,-107,-7,9
6465,67,-107,-7,10
6466,66,-106,-7,9
6467,65,-106,-7,9
6468,64,-106,-7,9
6469,63,-106,-7,9
6470,62,-106,-7,9
6471,61,-105,-7,10
6472,60,-105,-7,11
6473,59,-105,-7,11
6474,58,-105,-7,10
6475,57,-105,-7,10
6476,56,-105,-7,10
6477,55,-105,-7,10
6478,54,-105,-7,10
6479,53,-106,-7,10
6480,52,-106,-7,10
6481,51,-106,-7,11
6482,50,-106,-7,10
6483,49,-106,-6,11
6484,48,-106,-6,12
6485,47,-106,-6,10
6486,46,-106,-6,10
6487,45,-106,-6,12
6488,44,-105,-6,11
6489,43,-105,-6,11
6490,42,-105,-6,12
6491,41,-105,-6,12
6492,40,-105,-6,12
6493,39,-106,-7,12
6494,38,-106,-7,12
6495,37,-106,-7,11
6496,36,-107,-6,11
6497,35,-107,-6,11
6498,34,-107,-6,12
6499,33,-107,-6,11
6500,32,-107,-6,11
6501,31,-107,-7,11
6502,30,-107,-7,11
6503,29,-107,-7,10
6504,28,-107,-7,10
6505,27,-106,-7,10
6506,26,-106,-7,11
6507,25,-106,-7,12
6508,24,-106,-7,12
6509,23,-106,-7,12
6510,22,-105,-7,12
6511,21,-105,-7,11
6512,20,-105,-7,11
6513,19,-105,-7,12
6514,18,-105,-7,12
6515,17,-105,-7,12
6516,16,-105,-7,12
6517,15,-105,-7,12
6518,14,-105,-7,13
6519,13,-105,-6,12
6520,12,-105,-6,12
6521,11,-105,-6,11
6522,10,-105,-6,11
6523,9,-105,-6,13
6524,8,-105,-6,12
6525,7,-105,-6,12
6526,6,-105,-6,12
6527,5,-105,-7,12
6528,4,-105,-7,12
6529,3,-105,-7,12
6530,2,-105,-7,12
6531,1,-105,-7,12
